"YY","GEAR_CODE","FLAG_CODE","FLEET_CODE","SP_CODE","SP_NAME","SP_MT"
2007,"L","AU","AU","SKJ","SKIPJACK TUNA",8
2007,"L","AU","AU","YFT","YELLOWFIN TUNA",1390
2007,"L","AU","AU","MAK","MAKO SHARKS",36
2007,"L","AU","AU","PBF","PACIFIC BLUEFIN TUNA",4
2007,"L","AU","AU","MLS","STRIPED MARLIN",359
2016,"L","PT",NA,"SWO","SWORDFISH",168
2016,"L","PT",NA,"MAK","MAKO SHARKS",85
2016,"L","PT",NA,"YFT","YELLOWFIN TUNA",6
2016,"L","PT",NA,"BSH","BLUE SHARK",219
2016,"L","PT",NA,"BET","BIGEYE TUNA",10
2019,"L","PG",NA,"ALB","ALBACORE",312
2019,"L","PG",NA,"SWO","SWORDFISH",15
2019,"L","PG",NA,"BSH","BLUE SHARK",18
2019,"L","PG",NA,"MAK","MAKO SHARKS",1
2019,"L","PG",NA,"BET","BIGEYE TUNA",162
2019,"L","PG",NA,"MLS","STRIPED MARLIN",30
2019,"L","PG",NA,"SKJ","SKIPJACK TUNA",6
2019,"L","PG",NA,"YFT","YELLOWFIN TUNA",1479
1996,"L","BZ",NA,"BET","BIGEYE TUNA",49
1996,"L","BZ",NA,"YFT","YELLOWFIN TUNA",80
2003,"S","FM",NA,"SKJ","SKIPJACK TUNA",20003
2003,"S","FM",NA,"BET","BIGEYE TUNA",1438
2003,"S","FM",NA,"YFT","YELLOWFIN TUNA",8455
1988,"P","TV",NA,"SKJ","SKIPJACK TUNA",1069
1988,"P","TV",NA,"YFT","YELLOWFIN TUNA",21
2021,"L","FM",NA,"SKJ","SKIPJACK TUNA",60
2021,"L","FM",NA,"MAK","MAKO SHARKS",6
2021,"L","FM",NA,"YFT","YELLOWFIN TUNA",1729
2021,"L","FM",NA,"SWO","SWORDFISH",50
2021,"L","FM",NA,"BET","BIGEYE TUNA",1606
2021,"L","FM",NA,"ALB","ALBACORE",922
2021,"L","FM",NA,"THR","THRESHER SHARKS NEI",1
2021,"L","FM",NA,"BSH","BLUE SHARK",233
2016,"L","TV",NA,"ALB","ALBACORE",52
2016,"L","TV",NA,"BET","BIGEYE TUNA",103
2016,"L","TV",NA,"SWO","SWORDFISH",3
2016,"L","TV",NA,"YFT","YELLOWFIN TUNA",124
2016,"L","TV",NA,"SKJ","SKIPJACK TUNA",3
2007,"L","US","AS","BSH","BLUE SHARK",1
2007,"L","US","AS","MLS","STRIPED MARLIN",1
2007,"L","US","AS","BET","BIGEYE TUNA",218
2007,"L","US","AS","YFT","YELLOWFIN TUNA",640
2007,"L","US","AS","PBF","PACIFIC BLUEFIN TUNA",2
2007,"L","US","AS","SKJ","SKIPJACK TUNA",162
2007,"L","US","AS","ALB","ALBACORE",5183
2007,"L","US","AS","SWO","SWORDFISH",13
1994,"L","PH",NA,"SWO","SWORDFISH",26
1994,"L","PH",NA,"YFT","YELLOWFIN TUNA",484
1994,"L","PH",NA,"BET","BIGEYE TUNA",59
1994,"L","PH",NA,"MLS","STRIPED MARLIN",10
1996,"T","US","HW","SKJ","SKIPJACK TUNA",224
1996,"T","US","HW","MLS","STRIPED MARLIN",55
1996,"T","US","HW","YFT","YELLOWFIN TUNA",1044
1996,"T","US","HW","BET","BIGEYE TUNA",185
2023,"G","ID",NA,"YFT","YELLOWFIN TUNA",2142
2023,"G","ID",NA,"BET","BIGEYE TUNA",3201
2023,"G","ID",NA,"SWO","SWORDFISH",12
2023,"G","ID",NA,"SKJ","SKIPJACK TUNA",18744
1986,"P","FJ",NA,"YFT","YELLOWFIN TUNA",823
1986,"P","FJ",NA,"SKJ","SKIPJACK TUNA",2288
2017,"L","NZ",NA,"SWO","SWORDFISH",504
2017,"L","NZ",NA,"PBF","PACIFIC BLUEFIN TUNA",14
2017,"L","NZ",NA,"YFT","YELLOWFIN TUNA",10
2017,"L","NZ",NA,"BET","BIGEYE TUNA",97
2017,"L","NZ",NA,"SKJ","SKIPJACK TUNA",1
2017,"L","NZ",NA,"BSH","BLUE SHARK",114
2017,"L","NZ",NA,"ALB","ALBACORE",181
2017,"L","NZ",NA,"MAK","MAKO SHARKS",37
1999,"L","AU","AU","MAK","MAKO SHARKS",128
1999,"L","AU","AU","SKJ","SKIPJACK TUNA",15
1999,"L","AU","AU","SWO","SWORDFISH",2806
1999,"L","AU","AU","YFT","YELLOWFIN TUNA",1839
1999,"L","AU","AU","ALB","ALBACORE",373
1999,"L","AU","AU","BET","BIGEYE TUNA",891
1999,"L","AU","AU","PBF","PACIFIC BLUEFIN TUNA",5
1999,"L","AU","AU","BSH","BLUE SHARK",64
1999,"L","AU","AU","MLS","STRIPED MARLIN",490
2002,"S","FM",NA,"YFT","YELLOWFIN TUNA",5695
2002,"S","FM",NA,"BET","BIGEYE TUNA",1263
2002,"S","FM",NA,"SKJ","SKIPJACK TUNA",12726
2023,"S","JP","CS","BET","BIGEYE TUNA",5
2023,"S","JP","CS","SKJ","SKIPJACK TUNA",798
2023,"S","JP","CS","YFT","YELLOWFIN TUNA",584
2023,"S","JP","CS","ALB","ALBACORE",37
2023,"T","US","MP","YFT","YELLOWFIN TUNA",9
2023,"T","US","MP","SKJ","SKIPJACK TUNA",35
2013,"S","JP","DW","YFT","YELLOWFIN TUNA",25360
2013,"S","JP","DW","BET","BIGEYE TUNA",6359
2013,"S","JP","DW","ALB","ALBACORE",1985
2013,"S","JP","DW","SKJ","SKIPJACK TUNA",175219
2013,"S","JP","DW","PBF","PACIFIC BLUEFIN TUNA",2771
1996,"O","PH",NA,"BET","BIGEYE TUNA",282
1996,"O","PH",NA,"YFT","YELLOWFIN TUNA",2721
1996,"O","PH",NA,"SKJ","SKIPJACK TUNA",1956
2018,"L","PG",NA,"BET","BIGEYE TUNA",87
2018,"L","PG",NA,"MLS","STRIPED MARLIN",5
2018,"L","PG",NA,"MAK","MAKO SHARKS",3
2018,"L","PG",NA,"THR","THRESHER SHARKS NEI",0.004
2018,"L","PG",NA,"BSH","BLUE SHARK",11
2018,"L","PG",NA,"SKJ","SKIPJACK TUNA",2
2018,"L","PG",NA,"SWO","SWORDFISH",21
2018,"L","PG",NA,"YFT","YELLOWFIN TUNA",2070
2018,"L","PG",NA,"ALB","ALBACORE",196
1989,"P","PW",NA,"SKJ","SKIPJACK TUNA",72
1989,"P","PW",NA,"YFT","YELLOWFIN TUNA",5
1974,"P","JP","DW","PBF","PACIFIC BLUEFIN TUNA",552
1974,"P","JP","DW","ALB","ALBACORE",72942
1974,"P","JP","DW","SKJ","SKIPJACK TUNA",219455
1974,"P","JP","DW","BET","BIGEYE TUNA",970
1974,"P","JP","DW","YFT","YELLOWFIN TUNA",4407
2013,"P","ID",NA,"BET","BIGEYE TUNA",2586
2013,"P","ID",NA,"YFT","YELLOWFIN TUNA",18323
2013,"P","ID",NA,"SKJ","SKIPJACK TUNA",85796
1950,"H","PH",NA,"YFT","YELLOWFIN TUNA",1196
1950,"H","PH",NA,"SWO","SWORDFISH",19
1970,"T","NZ",NA,"ALB","ALBACORE",50
2006,"R","PH",NA,"BET","BIGEYE TUNA",823
2006,"R","PH",NA,"YFT","YELLOWFIN TUNA",6175
2006,"R","PH",NA,"SKJ","SKIPJACK TUNA",13623
2005,"O","TV",NA,"YFT","YELLOWFIN TUNA",11
2005,"O","TV",NA,"SKJ","SKIPJACK TUNA",8
1996,"S","SB",NA,"YFT","YELLOWFIN TUNA",9016
1996,"S","SB",NA,"BET","BIGEYE TUNA",546
1996,"S","SB",NA,"SKJ","SKIPJACK TUNA",7009
1980,"O","KI",NA,"YFT","YELLOWFIN TUNA",1812
2000,"T","US","HW","YFT","YELLOWFIN TUNA",1006
2000,"T","US","HW","SKJ","SKIPJACK TUNA",88
2000,"T","US","HW","BET","BIGEYE TUNA",207
2000,"T","US","HW","MLS","STRIPED MARLIN",14
1990,"S","KR",NA,"SKJ","SKIPJACK TUNA",109026
1990,"S","KR",NA,"BET","BIGEYE TUNA",8844
1990,"S","KR",NA,"YFT","YELLOWFIN TUNA",55081
1997,"S","FM",NA,"YFT","YELLOWFIN TUNA",2896
1997,"S","FM",NA,"BET","BIGEYE TUNA",578
1997,"S","FM",NA,"SKJ","SKIPJACK TUNA",4328
1979,"S","PH","PH","BET","BIGEYE TUNA",718
1979,"S","PH","PH","SKJ","SKIPJACK TUNA",19865
1979,"S","PH","PH","YFT","YELLOWFIN TUNA",10604
1979,"H","PH",NA,"YFT","YELLOWFIN TUNA",5846
1979,"H","PH",NA,"SWO","SWORDFISH",102
1979,"H","PH",NA,"BET","BIGEYE TUNA",181
2009,"S","ID","ID","BET","BIGEYE TUNA",2916
2009,"S","ID","ID","SKJ","SKIPJACK TUNA",56862
2009,"S","ID","ID","YFT","YELLOWFIN TUNA",13122
2004,"S","ID","ID","SKJ","SKIPJACK TUNA",56376
2004,"S","ID","ID","BET","BIGEYE TUNA",2266
2004,"S","ID","ID","YFT","YELLOWFIN TUNA",16935
2010,"R","TW",NA,"SKJ","SKIPJACK TUNA",2939
1980,"P","JP","CS","ALB","ALBACORE",500
1980,"P","JP","CS","YFT","YELLOWFIN TUNA",111
1980,"P","JP","CS","SKJ","SKIPJACK TUNA",13538
1980,"P","JP","CS","PBF","PACIFIC BLUEFIN TUNA",694
1980,"P","JP","CS","BET","BIGEYE TUNA",22
1992,"S","TW",NA,"YFT","YELLOWFIN TUNA",77937
1992,"S","TW",NA,"SKJ","SKIPJACK TUNA",125314
1992,"S","TW",NA,"BET","BIGEYE TUNA",16749
1963,"O","JP",NA,"SKJ","SKIPJACK TUNA",2820
1963,"O","JP",NA,"ALB","ALBACORE",218
2001,"N","JP",NA,"ALB","ALBACORE",1
2001,"N","JP",NA,"PBF","PACIFIC BLUEFIN TUNA",2
2001,"N","JP",NA,"SKJ","SKIPJACK TUNA",2
1999,"T","JP",NA,"SWO","SWORDFISH",45
1999,"T","JP",NA,"PBF","PACIFIC BLUEFIN TUNA",3387
1999,"T","JP",NA,"ALB","ALBACORE",891
1999,"T","JP",NA,"MLS","STRIPED MARLIN",82
1999,"T","JP",NA,"YFT","YELLOWFIN TUNA",1777
1999,"T","JP",NA,"BET","BIGEYE TUNA",219
1999,"T","JP",NA,"SKJ","SKIPJACK TUNA",5304
2014,"S","TW",NA,"MLS","STRIPED MARLIN",2
2014,"S","TW",NA,"SKJ","SKIPJACK TUNA",193854
2014,"S","TW",NA,"MAK","MAKO SHARKS",1
2014,"S","TW",NA,"BET","BIGEYE TUNA",10296
2014,"S","TW",NA,"YFT","YELLOWFIN TUNA",33006
1989,"S","JP","DW","PBF","PACIFIC BLUEFIN TUNA",6077
1989,"S","JP","DW","SKJ","SKIPJACK TUNA",111258
1989,"S","JP","DW","BET","BIGEYE TUNA",8488
1989,"S","JP","DW","ALB","ALBACORE",2290
1989,"S","JP","DW","YFT","YELLOWFIN TUNA",44684
2004,"L","SB",NA,"MLS","STRIPED MARLIN",1
2004,"L","SB",NA,"ALB","ALBACORE",207
2004,"L","SB",NA,"BET","BIGEYE TUNA",294
2004,"L","SB",NA,"YFT","YELLOWFIN TUNA",440
2004,"L","SB",NA,"SWO","SWORDFISH",3
1972,"P","AU",NA,"ALB","ALBACORE",100
2018,"L","ID",NA,"SKJ","SKIPJACK TUNA",2289
2018,"L","ID",NA,"SWO","SWORDFISH",3
2018,"L","ID",NA,"ALB","ALBACORE",96
2018,"L","ID",NA,"BET","BIGEYE TUNA",6178
2018,"L","ID",NA,"YFT","YELLOWFIN TUNA",17077
1998,"S","ID","ID","BET","BIGEYE TUNA",1889
1998,"S","ID","ID","SKJ","SKIPJACK TUNA",47000
1998,"S","ID","ID","YFT","YELLOWFIN TUNA",14119
1993,"L","JP","CS","ALB","ALBACORE",16591
1993,"L","JP","CS","SKJ","SKIPJACK TUNA",157
1993,"L","JP","CS","MLS","STRIPED MARLIN",5398
1993,"L","JP","CS","YFT","YELLOWFIN TUNA",7950
1993,"L","JP","CS","SWO","SWORDFISH",1394
1993,"L","JP","CS","PBF","PACIFIC BLUEFIN TUNA",667
1993,"L","JP","CS","BET","BIGEYE TUNA",6889
2015,"G","VN",NA,"SKJ","SKIPJACK TUNA",29730
2015,"G","VN",NA,"BET","BIGEYE TUNA",472
2015,"G","VN",NA,"YFT","YELLOWFIN TUNA",1762
2015,"G","VN",NA,"SWO","SWORDFISH",2015
2017,"L","FJ",NA,"THR","THRESHER SHARKS NEI",1
2017,"L","FJ",NA,"MLS","STRIPED MARLIN",92
2017,"L","FJ",NA,"YFT","YELLOWFIN TUNA",4986
2017,"L","FJ",NA,"ALB","ALBACORE",10552
2017,"L","FJ",NA,"MAK","MAKO SHARKS",18
2017,"L","FJ",NA,"BSH","BLUE SHARK",60
2017,"L","FJ",NA,"SKJ","SKIPJACK TUNA",499
2017,"L","FJ",NA,"BET","BIGEYE TUNA",1108
2017,"L","FJ",NA,"SWO","SWORDFISH",117
1981,"P","US","HW","YFT","YELLOWFIN TUNA",89
1981,"P","US","HW","SKJ","SKIPJACK TUNA",1819
2006,"L","BZ",NA,"SWO","SWORDFISH",23
2006,"L","BZ",NA,"SKJ","SKIPJACK TUNA",1
2006,"L","BZ",NA,"ALB","ALBACORE",271
2006,"L","BZ",NA,"BET","BIGEYE TUNA",254
2006,"L","BZ",NA,"YFT","YELLOWFIN TUNA",106
2017,"L","ID",NA,"SKJ","SKIPJACK TUNA",267
2017,"L","ID",NA,"SWO","SWORDFISH",3
2017,"L","ID",NA,"BET","BIGEYE TUNA",1446
2017,"L","ID",NA,"YFT","YELLOWFIN TUNA",2126
2023,"L","PG",NA,"SKJ","SKIPJACK TUNA",13.85
2023,"L","PG",NA,"PBF","PACIFIC BLUEFIN TUNA",4.45
2023,"L","PG",NA,"ALB","ALBACORE",133.53
2023,"L","PG",NA,"SWO","SWORDFISH",6.91
2023,"L","PG",NA,"MLS","STRIPED MARLIN",1.6
2023,"L","PG",NA,"BSH","BLUE SHARK",13.93
2023,"L","PG",NA,"BET","BIGEYE TUNA",291
2023,"L","PG",NA,"MAK","MAKO SHARKS",2.3
2023,"L","PG",NA,"YFT","YELLOWFIN TUNA",1228.73
2023,"L","PG",NA,"THR","THRESHER SHARKS NEI",0.29
1985,"O","JP",NA,"ALB","ALBACORE",407
1985,"O","JP",NA,"SKJ","SKIPJACK TUNA",5116
1985,"O","JP",NA,"PBF","PACIFIC BLUEFIN TUNA",3009
1985,"O","JP",NA,"MLS","STRIPED MARLIN",753
1985,"O","JP",NA,"SWO","SWORDFISH",285
1985,"O","JP",NA,"YFT","YELLOWFIN TUNA",602
1985,"O","JP",NA,"BET","BIGEYE TUNA",101
1990,"S","JP","CS","YFT","YELLOWFIN TUNA",513
1990,"S","JP","CS","ALB","ALBACORE",155
1990,"S","JP","CS","PBF","PACIFIC BLUEFIN TUNA",155
1990,"S","JP","CS","SKJ","SKIPJACK TUNA",3012
1990,"S","JP","CS","BET","BIGEYE TUNA",57
2012,"S","KI",NA,"YFT","YELLOWFIN TUNA",10645
2012,"S","KI",NA,"BET","BIGEYE TUNA",1740
2012,"S","KI",NA,"SKJ","SKIPJACK TUNA",50048
2015,"L","TO",NA,"SWO","SWORDFISH",42
2015,"L","TO",NA,"SKJ","SKIPJACK TUNA",6
2015,"L","TO",NA,"BET","BIGEYE TUNA",25
2015,"L","TO",NA,"MLS","STRIPED MARLIN",30
2015,"L","TO",NA,"YFT","YELLOWFIN TUNA",297
2015,"L","TO",NA,"MAK","MAKO SHARKS",20
2015,"L","TO",NA,"ALB","ALBACORE",29
1996,"S","KR",NA,"YFT","YELLOWFIN TUNA",29196
1996,"S","KR",NA,"SKJ","SKIPJACK TUNA",114213
1996,"S","KR",NA,"BET","BIGEYE TUNA",4105
2022,"S","ID","ID","SKJ","SKIPJACK TUNA",108308
2022,"S","ID","ID","YFT","YELLOWFIN TUNA",28416
2022,"S","ID","ID","BET","BIGEYE TUNA",2056
2022,"S","ID","ID","SWO","SWORDFISH",105
1970,"K","PH",NA,"BET","BIGEYE TUNA",1685
1970,"K","PH",NA,"SKJ","SKIPJACK TUNA",5301
1970,"K","PH",NA,"YFT","YELLOWFIN TUNA",15340
1998,"K","PH",NA,"BET","BIGEYE TUNA",3563
1998,"K","PH",NA,"SKJ","SKIPJACK TUNA",30663
1998,"K","PH",NA,"YFT","YELLOWFIN TUNA",37861
2006,"S","KR",NA,"BET","BIGEYE TUNA",7078
2006,"S","KR",NA,"YFT","YELLOWFIN TUNA",50769
2006,"S","KR",NA,"SKJ","SKIPJACK TUNA",193943
2022,"S","VN",NA,"BET","BIGEYE TUNA",582
2022,"S","VN",NA,"SKJ","SKIPJACK TUNA",66183
2022,"S","VN",NA,"SWO","SWORDFISH",46
2022,"S","VN",NA,"YFT","YELLOWFIN TUNA",5386
1983,"L","TO",NA,"YFT","YELLOWFIN TUNA",48
1983,"L","TO",NA,"SWO","SWORDFISH",5
1983,"L","TO",NA,"MLS","STRIPED MARLIN",10
1983,"L","TO",NA,"BET","BIGEYE TUNA",17
1983,"L","TO",NA,"ALB","ALBACORE",143
2009,"S","KI",NA,"SKJ","SKIPJACK TUNA",16286
2009,"S","KI",NA,"YFT","YELLOWFIN TUNA",2918
2009,"S","KI",NA,"BET","BIGEYE TUNA",1673
1992,"S","PH","DW","SKJ","SKIPJACK TUNA",18670
1992,"S","PH","DW","BET","BIGEYE TUNA",3365
1992,"S","PH","DW","YFT","YELLOWFIN TUNA",16804
2020,"S","VU",NA,"MLS","STRIPED MARLIN",1.26
2020,"S","VU",NA,"BET","BIGEYE TUNA",2321.377
2020,"S","VU",NA,"YFT","YELLOWFIN TUNA",7881.233
2020,"S","VU",NA,"SKJ","SKIPJACK TUNA",37229.455
1974,"O","NZ",NA,"YFT","YELLOWFIN TUNA",1
1955,"O","JP",NA,"SKJ","SKIPJACK TUNA",3626
1955,"O","JP",NA,"ALB","ALBACORE",136
2015,"L","CK",NA,"YFT","YELLOWFIN TUNA",339
2015,"L","CK",NA,"SWO","SWORDFISH",18
2015,"L","CK",NA,"ALB","ALBACORE",1167
2015,"L","CK",NA,"BET","BIGEYE TUNA",151
2015,"L","CK",NA,"SKJ","SKIPJACK TUNA",86
2015,"L","CK",NA,"MLS","STRIPED MARLIN",19
1975,"L","PH",NA,"SWO","SWORDFISH",49
1975,"L","PH",NA,"BET","BIGEYE TUNA",83
1975,"L","PH",NA,"MLS","STRIPED MARLIN",18
1975,"L","PH",NA,"SKJ","SKIPJACK TUNA",1697
1975,"L","PH",NA,"YFT","YELLOWFIN TUNA",887
1999,"S","US",NA,"SKJ","SKIPJACK TUNA",111234
1999,"S","US",NA,"BET","BIGEYE TUNA",22807
1999,"S","US",NA,"YFT","YELLOWFIN TUNA",48444
2007,"G","JP",NA,"YFT","YELLOWFIN TUNA",16
2007,"G","JP",NA,"PBF","PACIFIC BLUEFIN TUNA",144
2007,"G","JP",NA,"MLS","STRIPED MARLIN",970
2007,"G","JP",NA,"SWO","SWORDFISH",829
2007,"G","JP",NA,"ALB","ALBACORE",226
2007,"G","JP",NA,"SKJ","SKIPJACK TUNA",480
2007,"G","JP",NA,"BET","BIGEYE TUNA",3
1969,"O","PH",NA,"YFT","YELLOWFIN TUNA",3521
1969,"O","PH",NA,"SKJ","SKIPJACK TUNA",7374
1992,"T","PF",NA,"ALB","ALBACORE",72
2010,"L","TO",NA,"THR","THRESHER SHARKS NEI",1
2010,"L","TO",NA,"SWO","SWORDFISH",26
2010,"L","TO",NA,"MLS","STRIPED MARLIN",4
2010,"L","TO",NA,"BET","BIGEYE TUNA",24
2010,"L","TO",NA,"MAK","MAKO SHARKS",8
2010,"L","TO",NA,"ALB","ALBACORE",57
2010,"L","TO",NA,"BSH","BLUE SHARK",13
2010,"L","TO",NA,"YFT","YELLOWFIN TUNA",47
1970,"T","JP",NA,"PBF","PACIFIC BLUEFIN TUNA",1198
2002,"S","VU",NA,"SKJ","SKIPJACK TUNA",14876
2002,"S","VU",NA,"YFT","YELLOWFIN TUNA",4086
2002,"S","VU",NA,"BET","BIGEYE TUNA",1137
1989,"S","JP","CS","ALB","ALBACORE",231
1989,"S","JP","CS","PBF","PACIFIC BLUEFIN TUNA",113
1989,"S","JP","CS","YFT","YELLOWFIN TUNA",709
1989,"S","JP","CS","SKJ","SKIPJACK TUNA",3626
1989,"S","JP","CS","BET","BIGEYE TUNA",169
2016,"S","NZ",NA,"YFT","YELLOWFIN TUNA",400
2016,"S","NZ",NA,"BET","BIGEYE TUNA",98
2016,"S","NZ",NA,"SKJ","SKIPJACK TUNA",10765
1986,"O","TW",NA,"YFT","YELLOWFIN TUNA",847
1986,"O","TW",NA,"SKJ","SKIPJACK TUNA",756
1986,"O","TW",NA,"BET","BIGEYE TUNA",20
2024,"G","VN",NA,"SKJ","SKIPJACK TUNA",13055
2024,"G","VN",NA,"YFT","YELLOWFIN TUNA",226
2024,"G","VN",NA,"BET","BIGEYE TUNA",45
2024,"G","VN",NA,"SWO","SWORDFISH",247
2024,"G","VN",NA,"ALB","ALBACORE",192
1986,"S","JP","CS","ALB","ALBACORE",497
1986,"S","JP","CS","BET","BIGEYE TUNA",21
1986,"S","JP","CS","SKJ","SKIPJACK TUNA",4462
1986,"S","JP","CS","YFT","YELLOWFIN TUNA",405
1971,"S","PH","PH","SKJ","SKIPJACK TUNA",3194
1971,"S","PH","PH","YFT","YELLOWFIN TUNA",4609
1971,"S","PH","PH","BET","BIGEYE TUNA",520
1973,"L","US","HW","YFT","YELLOWFIN TUNA",98
1973,"L","US","HW","ALB","ALBACORE",14
1973,"L","US","HW","BET","BIGEYE TUNA",181
1983,"S","US",NA,"BET","BIGEYE TUNA",14281
1983,"S","US",NA,"SKJ","SKIPJACK TUNA",103546
1983,"S","US",NA,"YFT","YELLOWFIN TUNA",61537
2001,"L","NZ",NA,"ALB","ALBACORE",2614
2001,"L","NZ",NA,"THR","THRESHER SHARKS NEI",51
2001,"L","NZ",NA,"SKJ","SKIPJACK TUNA",6
2001,"L","NZ",NA,"SWO","SWORDFISH",1027
2001,"L","NZ",NA,"BET","BIGEYE TUNA",481
2001,"L","NZ",NA,"YFT","YELLOWFIN TUNA",131
2001,"L","NZ",NA,"MAK","MAKO SHARKS",208
2001,"L","NZ",NA,"BSH","BLUE SHARK",1165
2004,"S","KI",NA,"YFT","YELLOWFIN TUNA",1097
2004,"S","KI",NA,"BET","BIGEYE TUNA",251
2004,"S","KI",NA,"SKJ","SKIPJACK TUNA",3253
2000,"L","PH",NA,"YFT","YELLOWFIN TUNA",484
2000,"L","PH",NA,"BET","BIGEYE TUNA",59
2000,"L","PH",NA,"SWO","SWORDFISH",26
2000,"L","PH",NA,"MLS","STRIPED MARLIN",10
2018,"S","SB",NA,"SWO","SWORDFISH",2
2018,"S","SB",NA,"MLS","STRIPED MARLIN",1
2018,"S","SB",NA,"BET","BIGEYE TUNA",790
2018,"S","SB",NA,"SKJ","SKIPJACK TUNA",34401
2018,"S","SB",NA,"THR","THRESHER SHARKS NEI",0.093
2018,"S","SB",NA,"YFT","YELLOWFIN TUNA",17687
2022,"O","FJ",NA,"SKJ","SKIPJACK TUNA",2
2022,"O","FJ",NA,"YFT","YELLOWFIN TUNA",52
2020,"O","JP",NA,"BET","BIGEYE TUNA",113
2020,"O","JP",NA,"SWO","SWORDFISH",490
2020,"O","JP",NA,"MLS","STRIPED MARLIN",94
2020,"O","JP",NA,"ALB","ALBACORE",184
2020,"O","JP",NA,"YFT","YELLOWFIN TUNA",986
2020,"O","JP",NA,"SKJ","SKIPJACK TUNA",356
2020,"O","JP",NA,"PBF","PACIFIC BLUEFIN TUNA",1736
1994,"L","JP","CS","SKJ","SKIPJACK TUNA",81
1994,"L","JP","CS","PBF","PACIFIC BLUEFIN TUNA",968
1994,"L","JP","CS","ALB","ALBACORE",16366
1994,"L","JP","CS","YFT","YELLOWFIN TUNA",6970
1994,"L","JP","CS","MLS","STRIPED MARLIN",1284
1994,"L","JP","CS","SWO","SWORDFISH",1357
1994,"L","JP","CS","BET","BIGEYE TUNA",5974
2008,"L","NC",NA,"SWO","SWORDFISH",15
2008,"L","NC",NA,"ALB","ALBACORE",1506
2008,"L","NC",NA,"MLS","STRIPED MARLIN",103
2008,"L","NC",NA,"YFT","YELLOWFIN TUNA",424
2008,"L","NC",NA,"MAK","MAKO SHARKS",14
2008,"L","NC",NA,"BET","BIGEYE TUNA",63
1972,"T","NZ",NA,"ALB","ALBACORE",268
1987,"S","NZ",NA,"SKJ","SKIPJACK TUNA",3762
1987,"S","NZ",NA,"YFT","YELLOWFIN TUNA",1
1992,"L","NZ",NA,"ALB","ALBACORE",209
1992,"L","NZ",NA,"YFT","YELLOWFIN TUNA",13
1992,"L","NZ",NA,"SWO","SWORDFISH",29
1992,"L","NZ",NA,"BET","BIGEYE TUNA",39
1981,"K","PH",NA,"SKJ","SKIPJACK TUNA",14406
1981,"K","PH",NA,"BET","BIGEYE TUNA",2592
1981,"K","PH",NA,"YFT","YELLOWFIN TUNA",23584
2000,"L","US","AS","YFT","YELLOWFIN TUNA",86
2000,"L","US","AS","BET","BIGEYE TUNA",21
2000,"L","US","AS","ALB","ALBACORE",626
2000,"L","US","AS","SKJ","SKIPJACK TUNA",12
2000,"L","US","AS","SWO","SWORDFISH",1
1974,"S","JP","DW","PBF","PACIFIC BLUEFIN TUNA",4106
1974,"S","JP","DW","BET","BIGEYE TUNA",295
1974,"S","JP","DW","YFT","YELLOWFIN TUNA",9721
1974,"S","JP","DW","SKJ","SKIPJACK TUNA",5264
1974,"S","JP","DW","ALB","ALBACORE",93
2005,"G","JP",NA,"SWO","SWORDFISH",956
2005,"G","JP",NA,"ALB","ALBACORE",154
2005,"G","JP",NA,"PBF","PACIFIC BLUEFIN TUNA",135
2005,"G","JP",NA,"BET","BIGEYE TUNA",6
2005,"G","JP",NA,"YFT","YELLOWFIN TUNA",13
2005,"G","JP",NA,"MLS","STRIPED MARLIN",1214
2005,"G","JP",NA,"SKJ","SKIPJACK TUNA",707
1990,"S","SU",NA,"BET","BIGEYE TUNA",5
1990,"S","SU",NA,"SKJ","SKIPJACK TUNA",1505
1990,"S","SU",NA,"YFT","YELLOWFIN TUNA",616
1984,"P","SB",NA,"SKJ","SKIPJACK TUNA",29541
1984,"P","SB",NA,"YFT","YELLOWFIN TUNA",338
1996,"R","PH",NA,"YFT","YELLOWFIN TUNA",1144
1996,"R","PH",NA,"BET","BIGEYE TUNA",126
1996,"R","PH",NA,"SKJ","SKIPJACK TUNA",10206
2006,"S","JP","CS","PBF","PACIFIC BLUEFIN TUNA",3272
2006,"S","JP","CS","BET","BIGEYE TUNA",52
2006,"S","JP","CS","SKJ","SKIPJACK TUNA",564
2006,"S","JP","CS","YFT","YELLOWFIN TUNA",23
2006,"S","JP","CS","ALB","ALBACORE",28
2013,"S","KI",NA,"YFT","YELLOWFIN TUNA",10849
2013,"S","KI",NA,"BET","BIGEYE TUNA",3274
2013,"S","KI",NA,"SKJ","SKIPJACK TUNA",58118
2015,"S","MH",NA,"YFT","YELLOWFIN TUNA",7103
2015,"S","MH",NA,"SKJ","SKIPJACK TUNA",77536
2015,"S","MH",NA,"BET","BIGEYE TUNA",2231
2021,"H","PH",NA,"ALB","ALBACORE",228
2021,"H","PH",NA,"BET","BIGEYE TUNA",582
2021,"H","PH",NA,"SKJ","SKIPJACK TUNA",862
2021,"H","PH",NA,"YFT","YELLOWFIN TUNA",19519
2021,"H","PH",NA,"SWO","SWORDFISH",16
2003,"S","KI",NA,"YFT","YELLOWFIN TUNA",1451
2003,"S","KI",NA,"BET","BIGEYE TUNA",259
2003,"S","KI",NA,"SKJ","SKIPJACK TUNA",3125
1994,"S","JP","DW","ALB","ALBACORE",1942
1994,"S","JP","DW","BET","BIGEYE TUNA",11864
